,video_frame,left,width,top,height,conf,game_play,video,frame,x,y,y_im,frame_int
315474,57910_001164_Sideline_185,467,15,276,15,0.82910156,57910_001164,57910_001164_Sideline.mp4,185,475.0,284.0,436.0,185
315475,57910_001164_Sideline_185,606,14,217,17,0.8339844,57910_001164,57910_001164_Sideline.mp4,185,613.0,225.0,495.0,185
315476,57910_001164_Sideline_185,574,15,394,17,0.8466797,57910_001164,57910_001164_Sideline.mp4,185,582.0,402.0,318.0,185
315477,57910_001164_Sideline_185,612,13,474,12,0.84716797,57910_001164,57910_001164_Sideline.mp4,185,618.0,480.0,240.0,185
315478,57910_001164_Sideline_185,588,12,208,14,0.84814453,57910_001164,57910_001164_Sideline.mp4,185,594.0,215.0,505.0,185
315479,57910_001164_Sideline_185,943,17,376,16,0.8544922,57910_001164,57910_001164_Sideline.mp4,185,951.0,384.0,336.0,185
315480,57910_001164_Sideline_185,660,14,434,14,0.85839844,57910_001164,57910_001164_Sideline.mp4,185,667.0,441.0,279.0,185
315481,57910_001164_Sideline_185,747,16,271,18,0.86621094,57910_001164,57910_001164_Sideline.mp4,185,755.0,280.0,440.0,185
315482,57910_001164_Sideline_185,490,12,282,18,0.87402344,57910_001164,57910_001164_Sideline.mp4,185,496.0,291.0,429.0,185
315559,57910_001164_Sideline_189,492,13,378,16,0.077697754,57910_001164,57910_001164_Sideline.mp4,189,498.0,386.0,334.0,189
315560,57910_001164_Sideline_189,462,15,292,13,0.07940674,57910_001164,57910_001164_Sideline.mp4,189,470.0,298.0,422.0,189
315561,57910_001164_Sideline_189,508,14,310,14,0.15319824,57910_001164,57910_001164_Sideline.mp4,189,515.0,317.0,403.0,189
315562,57910_001164_Sideline_189,499,13,317,13,0.34277344,57910_001164,57910_001164_Sideline.mp4,189,505.0,323.0,397.0,189
315563,57910_001164_Sideline_189,514,14,300,15,0.4038086,57910_001164,57910_001164_Sideline.mp4,189,521.0,308.0,412.0,189
315564,57910_001164_Sideline_189,592,12,409,14,0.41430664,57910_001164,57910_001164_Sideline.mp4,189,598.0,416.0,304.0,189
315565,57910_001164_Sideline_189,472,14,353,14,0.4230957,57910_001164,57910_001164_Sideline.mp4,189,479.0,360.0,360.0,189
315566,57910_001164_Sideline_189,480,15,363,14,0.6723633,57910_001164,57910_001164_Sideline.mp4,189,488.0,370.0,350.0,189
315567,57910_001164_Sideline_189,425,14,311,13,0.7314453,57910_001164,57910_001164_Sideline.mp4,189,432.0,317.0,403.0,189
315568,57910_001164_Sideline_189,429,14,295,15,0.75390625,57910_001164,57910_001164_Sideline.mp4,189,436.0,303.0,417.0,189
315569,57910_001164_Sideline_189,524,14,312,12,0.7675781,57910_001164,57910_001164_Sideline.mp4,189,531.0,318.0,402.0,189
315570,57910_001164_Sideline_189,509,12,321,14,0.78222656,57910_001164,57910_001164_Sideline.mp4,189,515.0,328.0,392.0,189
315571,57910_001164_Sideline_189,527,16,296,18,0.78564453,57910_001164,57910_001164_Sideline.mp4,189,535.0,305.0,415.0,189
315572,57910_001164_Sideline_189,570,15,351,14,0.8041992,57910_001164,57910_001164_Sideline.mp4,189,578.0,358.0,362.0,189
315573,57910_001164_Sideline_189,605,15,410,16,0.81347656,57910_001164,57910_001164_Sideline.mp4,189,613.0,418.0,302.0,189
315574,57910_001164_Sideline_189,439,16,287,16,0.81591797,57910_001164,57910_001164_Sideline.mp4,189,447.0,295.0,425.0,189
315575,57910_001164_Sideline_189,610,15,218,15,0.81640625,57910_001164,57910_001164_Sideline.mp4,189,618.0,226.0,494.0,189
315576,57910_001164_Sideline_189,478,14,277,15,0.8261719,57910_001164,57910_001164_Sideline.mp4,189,485.0,285.0,435.0,189
315577,57910_001164_Sideline_189,597,12,208,14,0.8359375,57910_001164,57910_001164_Sideline.mp4,189,603.0,215.0,505.0,189
315578,57910_001164_Sideline_189,626,14,469,13,0.83984375,57910_001164,57910_001164_Sideline.mp4,189,633.0,475.0,245.0,189
315579,57910_001164_Sideline_189,498,13,285,17,0.84277344,57910_001164,57910_001164_Sideline.mp4,189,504.0,293.0,427.0,189
315580,57910_001164_Sideline_189,586,14,394,17,0.8564453,57910_001164,57910_001164_Sideline.mp4,189,593.0,402.0,318.0,189
315581,57910_001164_Sideline_189,672,14,430,14,0.8574219,57910_001164,57910_001164_Sideline.mp4,189,679.0,437.0,283.0,189
315582,57910_001164_Sideline_189,740,16,276,18,0.8676758,57910_001164,57910_001164_Sideline.mp4,189,748.0,285.0,435.0,189
315583,57910_001164_Sideline_189,938,17,373,17,0.87353516,57910_001164,57910_001164_Sideline.mp4,189,946.0,381.0,339.0,189
315653,57910_001164_Sideline_193,525,10,320,11,0.05569458,57910_001164,57910_001164_Sideline.mp4,193,530.0,326.0,394.0,193
315654,57910_001164_Sideline_193,596,16,412,14,0.066101074,57910_001164,57910_001164_Sideline.mp4,193,604.0,419.0,301.0,193
315655,57910_001164_Sideline_193,571,11,354,14,0.19348145,57910_001164,57910_001164_Sideline.mp4,193,577.0,361.0,359.0,193
315656,57910_001164_Sideline_193,479,14,361,14,0.19372559,57910_001164,57910_001164_Sideline.mp4,193,486.0,368.0,352.0,193
315657,57910_001164_Sideline_193,498,12,367,15,0.2529297,57910_001164,57910_001164_Sideline.mp4,193,504.0,375.0,345.0,193
315658,57910_001164_Sideline_193,474,15,351,13,0.35766602,57910_001164,57910_001164_Sideline.mp4,193,482.0,357.0,363.0,193
315659,57910_001164_Sideline_193,424,16,310,15,0.40283203,57910_001164,57910_001164_Sideline.mp4,193,432.0,318.0,402.0,193
315660,57910_001164_Sideline_193,515,11,308,12,0.44726562,57910_001164,57910_001164_Sideline.mp4,193,521.0,314.0,406.0,193
315661,57910_001164_Sideline_193,527,13,299,15,0.5371094,57910_001164,57910_001164_Sideline.mp4,193,533.0,307.0,413.0,193
315662,57910_001164_Sideline_193,535,13,313,11,0.7036133,57910_001164,57910_001164_Sideline.mp4,193,541.0,319.0,401.0,193
315663,57910_001164_Sideline_193,490,15,356,16,0.7084961,57910_001164,57910_001164_Sideline.mp4,193,498.0,364.0,356.0,193
315664,57910_001164_Sideline_193,514,14,318,14,0.75439453,57910_001164,57910_001164_Sideline.mp4,193,521.0,325.0,395.0,193
315665,57910_001164_Sideline_193,427,16,295,15,0.76464844,57910_001164,57910_001164_Sideline.mp4,193,435.0,303.0,417.0,193
315666,57910_001164_Sideline_193,538,14,295,18,0.76708984,57910_001164,57910_001164_Sideline.mp4,193,545.0,304.0,416.0,193
315667,57910_001164_Sideline_193,602,13,208,15,0.8227539,57910_001164,57910_001164_Sideline.mp4,193,608.0,216.0,504.0,193
315668,57910_001164_Sideline_193,490,14,279,15,0.8359375,57910_001164,57910_001164_Sideline.mp4,193,497.0,287.0,433.0,193
315669,57910_001164_Sideline_193,582,15,348,14,0.8364258,57910_001164,57910_001164_Sideline.mp4,193,590.0,355.0,365.0,193
315670,57910_001164_Sideline_193,598,14,397,17,0.8383789,57910_001164,57910_001164_Sideline.mp4,193,605.0,405.0,315.0,193
315671,57910_001164_Sideline_193,620,16,417,15,0.8413086,57910_001164,57910_001164_Sideline.mp4,193,628.0,425.0,295.0,193
315672,57910_001164_Sideline_193,507,14,288,20,0.84472656,57910_001164,57910_001164_Sideline.mp4,193,514.0,298.0,422.0,193
315673,57910_001164_Sideline_193,640,14,466,12,0.8544922,57910_001164,57910_001164_Sideline.mp4,193,647.0,472.0,248.0,193
315674,57910_001164_Sideline_193,735,16,280,16,0.85498047,57910_001164,57910_001164_Sideline.mp4,193,743.0,288.0,432.0,193
315675,57910_001164_Sideline_193,685,15,429,15,0.86035156,57910_001164,57910_001164_Sideline.mp4,193,693.0,437.0,283.0,193
315676,57910_001164_Sideline_193,616,16,219,15,0.86083984,57910_001164,57910_001164_Sideline.mp4,193,624.0,227.0,493.0,193
315677,57910_001164_Sideline_193,936,17,372,18,0.8676758,57910_001164,57910_001164_Sideline.mp4,193,944.0,381.0,339.0,193
315678,57910_001164_Sideline_193,440,17,286,16,0.8701172,57910_001164,57910_001164_Sideline.mp4,193,448.0,294.0,426.0,193
315743,57910_001164_Sideline_197,936,12,386,12,0.10070801,57910_001164,57910_001164_Sideline.mp4,197,942.0,392.0,328.0,197
315744,57910_001164_Sideline_197,556,10,314,10,0.12561035,57910_001164,57910_001164_Sideline.mp4,197,561.0,319.0,401.0,197
315745,57910_001164_Sideline_197,507,15,372,15,0.14331055,57910_001164,57910_001164_Sideline.mp4,197,515.0,380.0,340.0,197
315746,57910_001164_Sideline_197,502,14,306,14,0.15490723,57910_001164,57910_001164_Sideline.mp4,197,509.0,313.0,407.0,197
315747,57910_001164_Sideline_197,529,12,314,14,0.19726562,57910_001164,57910_001164_Sideline.mp4,197,535.0,321.0,399.0,197
315748,57910_001164_Sideline_197,504,13,348,14,0.23791504,57910_001164,57910_001164_Sideline.mp4,197,510.0,355.0,365.0,197
315749,57910_001164_Sideline_197,435,13,295,14,0.23962402,57910_001164,57910_001164_Sideline.mp4,197,441.0,302.0,418.0,197
315750,57910_001164_Sideline_197,538,11,301,11,0.43041992,57910_001164,57910_001164_Sideline.mp4,197,544.0,307.0,413.0,197
315751,57910_001164_Sideline_197,488,14,364,17,0.63916016,57910_001164,57910_001164_Sideline.mp4,197,495.0,372.0,348.0,197
315752,57910_001164_Sideline_197,518,13,316,15,0.68896484,57910_001164,57910_001164_Sideline.mp4,197,524.0,324.0,396.0,197
315753,57910_001164_Sideline_197,423,13,296,15,0.72216797,57910_001164,57910_001164_Sideline.mp4,197,429.0,304.0,416.0,197
315754,57910_001164_Sideline_197,545,13,311,13,0.72998047,57910_001164,57910_001164_Sideline.mp4,197,551.0,317.0,403.0,197
315755,57910_001164_Sideline_197,500,14,358,19,0.7480469,57910_001164,57910_001164_Sideline.mp4,197,507.0,368.0,352.0,197
315756,57910_001164_Sideline_197,548,16,298,14,0.7529297,57910_001164,57910_001164_Sideline.mp4,197,556.0,305.0,415.0,197
315757,57910_001164_Sideline_197,632,18,424,16,0.76171875,57910_001164,57910_001164_Sideline.mp4,197,641.0,432.0,288.0,197
315758,57910_001164_Sideline_197,518,12,294,17,0.78759766,57910_001164,57910_001164_Sideline.mp4,197,524.0,302.0,418.0,197
315759,57910_001164_Sideline_197,500,14,282,16,0.7973633,57910_001164,57910_001164_Sideline.mp4,197,507.0,290.0,430.0,197
315760,57910_001164_Sideline_197,444,16,287,16,0.8286133,57910_001164,57910_001164_Sideline.mp4,197,452.0,295.0,425.0,197
315761,57910_001164_Sideline_197,604,12,209,16,0.83251953,57910_001164,57910_001164_Sideline.mp4,197,610.0,217.0,503.0,197
315762,57910_001164_Sideline_197,592,16,347,15,0.8354492,57910_001164,57910_001164_Sideline.mp4,197,600.0,355.0,365.0,197
315763,57910_001164_Sideline_197,623,15,220,15,0.8359375,57910_001164,57910_001164_Sideline.mp4,197,631.0,228.0,492.0,197
315764,57910_001164_Sideline_197,934,16,371,16,0.8491211,57910_001164,57910_001164_Sideline.mp4,197,942.0,379.0,341.0,197
315765,57910_001164_Sideline_197,652,14,464,14,0.8569336,57910_001164,57910_001164_Sideline.mp4,197,659.0,471.0,249.0,197
315766,57910_001164_Sideline_197,726,16,282,16,0.859375,57910_001164,57910_001164_Sideline.mp4,197,734.0,290.0,430.0,197
315767,57910_001164_Sideline_197,698,14,427,15,0.86572266,57910_001164,57910_001164_Sideline.mp4,197,705.0,435.0,285.0,197
315768,57910_001164_Sideline_197,608,16,398,19,0.87158203,57910_001164,57910_001164_Sideline.mp4,197,616.0,408.0,312.0,197
315842,57910_001164_Sideline_201,420,15,323,14,0.051239014,57910_001164,57910_001164_Sideline.mp4,201,428.0,330.0,390.0,201
315843,57910_001164_Sideline_201,514,12,310,15,0.064819336,57910_001164,57910_001164_Sideline.mp4,201,520.0,318.0,402.0,201
315844,57910_001164_Sideline_201,432,13,301,13,0.066467285,57910_001164,57910_001164_Sideline.mp4,201,438.0,307.0,413.0,201
315845,57910_001164_Sideline_201,504,13,292,16,0.07470703,57910_001164,57910_001164_Sideline.mp4,201,510.0,300.0,420.0,201
315846,57910_001164_Sideline_201,552,12,302,10,0.09991455,57910_001164,57910_001164_Sideline.mp4,201,558.0,307.0,413.0,201
315847,57910_001164_Sideline_201,536,12,315,13,0.18701172,57910_001164,57910_001164_Sideline.mp4,201,542.0,321.0,399.0,201
315848,57910_001164_Sideline_201,490,15,371,15,0.5463867,57910_001164,57910_001164_Sideline.mp4,201,498.0,379.0,341.0,201
315849,57910_001164_Sideline_201,562,13,300,14,0.7158203,57910_001164,57910_001164_Sideline.mp4,201,568.0,307.0,413.0,201
315850,57910_001164_Sideline_201,498,12,361,15,0.73095703,57910_001164,57910_001164_Sideline.mp4,201,504.0,369.0,351.0,201
315851,57910_001164_Sideline_201,644,18,426,17,0.7714844,57910_001164,57910_001164_Sideline.mp4,201,653.0,434.0,286.0,201
315852,57910_001164_Sideline_201,525,13,316,14,0.77783203,57910_001164,57910_001164_Sideline.mp4,201,531.0,323.0,397.0,201
315853,57910_001164_Sideline_201,554,16,310,14,0.78271484,57910_001164,57910_001164_Sideline.mp4,201,562.0,317.0,403.0,201
315854,57910_001164_Sideline_201,416,17,298,16,0.8027344,57910_001164,57910_001164_Sideline.mp4,201,424.0,306.0,414.0,201
315855,57910_001164_Sideline_201,514,14,285,17,0.80322266,57910_001164,57910_001164_Sideline.mp4,201,521.0,293.0,427.0,201
315856,57910_001164_Sideline_201,606,13,210,16,0.82373047,57910_001164,57910_001164_Sideline.mp4,201,612.0,218.0,502.0,201
315857,57910_001164_Sideline_201,601,16,346,15,0.83203125,57910_001164,57910_001164_Sideline.mp4,201,609.0,354.0,366.0,201
315858,57910_001164_Sideline_201,508,14,359,19,0.8334961,57910_001164,57910_001164_Sideline.mp4,201,515.0,369.0,351.0,201
315859,57910_001164_Sideline_201,528,14,301,16,0.8388672,57910_001164,57910_001164_Sideline.mp4,201,535.0,309.0,411.0,201
315860,57910_001164_Sideline_201,446,16,287,17,0.84277344,57910_001164,57910_001164_Sideline.mp4,201,454.0,295.0,425.0,201
315861,57910_001164_Sideline_201,628,16,224,15,0.8457031,57910_001164,57910_001164_Sideline.mp4,201,636.0,232.0,488.0,201
315862,57910_001164_Sideline_201,929,18,368,18,0.8574219,57910_001164,57910_001164_Sideline.mp4,201,938.0,377.0,343.0,201
315863,57910_001164_Sideline_201,716,16,284,16,0.8598633,57910_001164,57910_001164_Sideline.mp4,201,724.0,292.0,428.0,201
315864,57910_001164_Sideline_201,711,15,426,14,0.86328125,57910_001164,57910_001164_Sideline.mp4,201,719.0,433.0,287.0,201
315865,57910_001164_Sideline_201,618,16,402,19,0.86376953,57910_001164,57910_001164_Sideline.mp4,201,626.0,412.0,308.0,201
315866,57910_001164_Sideline_201,665,15,464,14,0.8642578,57910_001164,57910_001164_Sideline.mp4,201,673.0,471.0,249.0,201
315933,57910_001164_Sideline_205,552,14,305,15,0.09625244,57910_001164,57910_001164_Sideline.mp4,205,559.0,313.0,407.0,205
315934,57910_001164_Sideline_205,508,11,376,14,0.11383057,57910_001164,57910_001164_Sideline.mp4,205,514.0,383.0,337.0,205
315935,57910_001164_Sideline_205,562,14,302,10,0.3359375,57910_001164,57910_001164_Sideline.mp4,205,569.0,307.0,413.0,205
315936,57910_001164_Sideline_205,432,12,302,13,0.3798828,57910_001164,57910_001164_Sideline.mp4,205,438.0,308.0,412.0,205
315937,57910_001164_Sideline_205,576,14,303,15,0.72509766,57910_001164,57910_001164_Sideline.mp4,205,583.0,311.0,409.0,205
315938,57910_001164_Sideline_205,566,14,308,16,0.7602539,57910_001164,57910_001164_Sideline.mp4,205,573.0,316.0,404.0,205
315939,57910_001164_Sideline_205,613,14,412,16,0.76416016,57910_001164,57910_001164_Sideline.mp4,205,620.0,420.0,300.0,205
315940,57910_001164_Sideline_205,534,12,317,13,0.7675781,57910_001164,57910_001164_Sideline.mp4,205,540.0,323.0,397.0,205
315941,57910_001164_Sideline_205,658,16,426,16,0.79589844,57910_001164,57910_001164_Sideline.mp4,205,666.0,434.0,286.0,205
315942,57910_001164_Sideline_205,518,13,362,20,0.8144531,57910_001164,57910_001164_Sideline.mp4,205,524.0,372.0,348.0,205
315943,57910_001164_Sideline_205,525,15,288,18,0.8173828,57910_001164,57910_001164_Sideline.mp4,205,533.0,297.0,423.0,205
315944,57910_001164_Sideline_205,416,15,301,16,0.8178711,57910_001164,57910_001164_Sideline.mp4,205,424.0,309.0,411.0,205
315945,57910_001164_Sideline_205,610,12,213,16,0.8251953,57910_001164,57910_001164_Sideline.mp4,205,616.0,221.0,499.0,205
315946,57910_001164_Sideline_205,490,20,371,17,0.82910156,57910_001164,57910_001164_Sideline.mp4,205,500.0,379.0,341.0,205
315947,57910_001164_Sideline_205,634,16,228,15,0.83740234,57910_001164,57910_001164_Sideline.mp4,205,642.0,236.0,484.0,205
315948,57910_001164_Sideline_205,608,16,344,14,0.8457031,57910_001164,57910_001164_Sideline.mp4,205,616.0,351.0,369.0,205
315949,57910_001164_Sideline_205,632,17,407,19,0.84716797,57910_001164,57910_001164_Sideline.mp4,205,640.0,417.0,303.0,205
315950,57910_001164_Sideline_205,711,16,287,18,0.85546875,57910_001164,57910_001164_Sideline.mp4,205,719.0,296.0,424.0,205
315951,57910_001164_Sideline_205,724,16,425,16,0.8564453,57910_001164,57910_001164_Sideline.mp4,205,732.0,433.0,287.0,205
315952,57910_001164_Sideline_205,445,18,287,17,0.8701172,57910_001164,57910_001164_Sideline.mp4,205,454.0,295.0,425.0,205
315953,57910_001164_Sideline_205,928,18,368,19,0.87841797,57910_001164,57910_001164_Sideline.mp4,205,937.0,378.0,342.0,205
315954,57910_001164_Sideline_205,680,16,464,14,0.8798828,57910_001164,57910_001164_Sideline.mp4,205,688.0,471.0,249.0,205
316018,57910_001164_Sideline_209,657,12,435,13,0.056671143,57910_001164,57910_001164_Sideline.mp4,209,663.0,441.0,279.0,209
316019,57910_001164_Sideline_209,532,12,314,14,0.0869751,57910_001164,57910_001164_Sideline.mp4,209,538.0,321.0,399.0,209
316020,57910_001164_Sideline_209,512,14,376,15,0.11022949,57910_001164,57910_001164_Sideline.mp4,209,519.0,384.0,336.0,209
316021,57910_001164_Sideline_209,568,10,306,16,0.16186523,57910_001164,57910_001164_Sideline.mp4,209,573.0,314.0,406.0,209
316022,57910_001164_Sideline_209,590,16,322,18,0.23364258,57910_001164,57910_001164_Sideline.mp4,209,598.0,331.0,389.0,209
316023,57910_001164_Sideline_209,576,14,299,11,0.42138672,57910_001164,57910_001164_Sideline.mp4,209,583.0,305.0,415.0,209
316024,57910_001164_Sideline_209,558,14,316,16,0.6171875,57910_001164,57910_001164_Sideline.mp4,209,565.0,324.0,396.0,209
316025,57910_001164_Sideline_209,578,14,307,15,0.7338867,57910_001164,57910_001164_Sideline.mp4,209,585.0,315.0,405.0,209
316026,57910_001164_Sideline_209,594,14,310,14,0.77001953,57910_001164,57910_001164_Sideline.mp4,209,601.0,317.0,403.0,209
316027,57910_001164_Sideline_209,542,12,317,12,0.77490234,57910_001164,57910_001164_Sideline.mp4,209,548.0,323.0,397.0,209
316028,57910_001164_Sideline_209,526,15,367,19,0.77978516,57910_001164,57910_001164_Sideline.mp4,209,534.0,377.0,343.0,209
316029,57910_001164_Sideline_209,618,12,217,15,0.8095703,57910_001164,57910_001164_Sideline.mp4,209,624.0,225.0,495.0,209
316030,57910_001164_Sideline_209,622,16,414,16,0.8154297,57910_001164,57910_001164_Sideline.mp4,209,630.0,422.0,298.0,209
316031,57910_001164_Sideline_209,671,16,428,14,0.8251953,57910_001164,57910_001164_Sideline.mp4,209,679.0,435.0,285.0,209
316032,57910_001164_Sideline_209,640,16,231,16,0.8261719,57910_001164,57910_001164_Sideline.mp4,209,648.0,239.0,481.0,209
316033,57910_001164_Sideline_209,539,15,293,18,0.8300781,57910_001164,57910_001164_Sideline.mp4,209,547.0,302.0,418.0,209
316034,57910_001164_Sideline_209,418,14,303,17,0.83154297,57910_001164,57910_001164_Sideline.mp4,209,425.0,311.0,409.0,209
316035,57910_001164_Sideline_209,496,18,371,18,0.84277344,57910_001164,57910_001164_Sideline.mp4,209,505.0,380.0,340.0,209
316036,57910_001164_Sideline_209,648,16,413,17,0.84521484,57910_001164,57910_001164_Sideline.mp4,209,656.0,421.0,299.0,209
316037,57910_001164_Sideline_209,618,14,342,15,0.8510742,57910_001164,57910_001164_Sideline.mp4,209,625.0,350.0,370.0,209
316038,57910_001164_Sideline_209,738,16,425,17,0.85595703,57910_001164,57910_001164_Sideline.mp4,209,746.0,433.0,287.0,209
316039,57910_001164_Sideline_209,706,16,292,17,0.86572266,57910_001164,57910_001164_Sideline.mp4,209,714.0,300.0,420.0,209
316040,57910_001164_Sideline_209,447,17,290,15,0.8666992,57910_001164,57910_001164_Sideline.mp4,209,455.0,298.0,422.0,209
316041,57910_001164_Sideline_209,928,20,370,19,0.87060547,57910_001164,57910_001164_Sideline.mp4,209,938.0,380.0,340.0,209
316042,57910_001164_Sideline_209,696,16,462,14,0.8847656,57910_001164,57910_001164_Sideline.mp4,209,704.0,469.0,251.0,209
316109,57910_001164_Sideline_213,695,20,438,20,0.0569458,57910_001164,57910_001164_Sideline.mp4,213,705.0,448.0,272.0,213
316110,57910_001164_Sideline_213,632,14,226,17,0.09802246,57910_001164,57910_001164_Sideline.mp4,213,639.0,234.0,486.0,213
