,video_frame,gameKey,playID,view,video,frame,label,left,width,top,height,impactType,isDefinitiveImpact,isSidelinePlayer,x,y,y_im,game_play
536145,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V46,288,16,290,20,None,False,False,296.0,300.0,420.0,57910_001164
536146,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V9,408,14,286,15,None,False,False,415.0,294.0,426.0,57910_001164
536147,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V83,416,15,222,16,None,False,False,424.0,230.0,490.0,57910_001164
536148,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V11,428,14,520,15,None,False,False,435.0,528.0,192.0,57910_001164
536149,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V71,441,15,352,14,None,False,False,449.0,359.0,361.0,57910_001164
536150,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V60,444,14,329,18,None,False,False,451.0,338.0,382.0,57910_001164
536151,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V68,450,16,247,17,None,False,False,458.0,255.0,465.0,57910_001164
536152,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V66,463,12,271,15,None,False,False,469.0,279.0,441.0,57910_001164
536153,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V77,466,15,294,18,None,False,False,474.0,303.0,417.0,57910_001164
536154,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,V19,470,11,130,17,None,False,False,476.0,138.0,582.0,57910_001164
536155,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H98,486,16,276,16,None,False,False,494.0,284.0,436.0,57910_001164
536156,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H95,489,16,349,16,None,False,False,497.0,357.0,363.0,57910_001164
536157,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H97,499,16,250,16,None,False,False,507.0,258.0,462.0,57910_001164
536158,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H55,532,12,353,13,None,False,False,538.0,359.0,361.0,57910_001164
536159,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H20,561,16,532,16,None,False,False,569.0,540.0,180.0,57910_001164
536160,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H56,568,17,213,18,None,False,False,576.0,222.0,498.0,57910_001164
536161,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H59,610,16,322,13,None,False,False,618.0,328.0,392.0,57910_001164
536162,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H58,630,17,240,16,None,False,False,638.0,248.0,472.0,57910_001164
536163,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H33,800,11,95,15,None,False,False,806.0,103.0,617.0,57910_001164
536164,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H32,890,16,173,14,None,False,False,898.0,180.0,540.0,57910_001164
536165,57910_001164_Sideline_27,57910,1164,Sideline,57910_001164_Sideline.mp4,27,H36,1086,18,350,16,None,False,False,1095.0,358.0,362.0,57910_001164
536166,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H58,399,22,270,20,None,False,False,410.0,280.0,440.0,57910_001164
536167,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V46,412,19,291,19,None,False,False,422.0,301.0,419.0,57910_001164
536168,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H95,450,22,371,20,None,False,False,461.0,381.0,339.0,57910_001164
536169,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V60,470,23,363,23,None,False,False,482.0,375.0,345.0,57910_001164
536170,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V19,594,19,214,24,None,False,False,604.0,226.0,494.0,57910_001164
536171,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V77,628,22,429,23,None,False,False,639.0,441.0,279.0,57910_001164
536172,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V66,636,19,326,10,None,False,False,646.0,331.0,389.0,57910_001164
536173,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V83,645,14,365,18,None,False,False,652.0,374.0,346.0,57910_001164
536174,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H33,678,22,243,23,None,False,False,689.0,255.0,465.0,57910_001164
536175,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H98,679,12,351,8,None,False,False,685.0,355.0,365.0,57910_001164
536176,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H32,706,18,351,23,None,False,False,715.0,363.0,357.0,57910_001164
536177,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V71,708,19,448,19,None,False,False,718.0,458.0,262.0,57910_001164
536178,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H97,711,15,400,20,None,False,False,719.0,410.0,310.0,57910_001164
536179,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V68,711,19,375,21,None,False,False,721.0,385.0,335.0,57910_001164
536180,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H59,734,21,300,24,None,False,False,744.0,312.0,408.0,57910_001164
536181,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H55,804,19,459,19,None,False,False,814.0,469.0,251.0,57910_001164
536182,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H20,807,19,386,22,None,False,False,817.0,397.0,323.0,57910_001164
536183,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,V11,891,19,475,20,None,False,False,901.0,485.0,235.0,57910_001164
536184,57910_001164_Sideline_270,57910,1164,Sideline,57910_001164_Sideline.mp4,270,H36,933,23,327,23,None,False,False,945.0,339.0,381.0,57910_001164
536185,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H58,395,23,269,20,None,False,False,407.0,279.0,441.0,57910_001164
536186,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V46,411,20,291,18,None,False,False,421.0,300.0,420.0,57910_001164
536187,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H95,449,21,371,20,None,False,False,459.0,381.0,339.0,57910_001164
536188,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V60,468,23,362,24,None,False,False,480.0,374.0,346.0,57910_001164
536189,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V19,593,19,213,24,None,False,False,603.0,225.0,495.0,57910_001164
536190,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V77,628,22,429,23,None,False,False,639.0,441.0,279.0,57910_001164
536191,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V66,637,18,326,9,None,False,False,646.0,330.0,390.0,57910_001164
536192,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V83,645,14,364,18,None,False,False,652.0,373.0,347.0,57910_001164
536193,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H33,679,21,241,24,None,False,False,689.0,253.0,467.0,57910_001164
536194,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H98,680,12,351,8,None,False,False,686.0,355.0,365.0,57910_001164
536195,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V71,707,20,448,19,None,False,False,717.0,458.0,262.0,57910_001164
536196,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H32,708,19,349,25,None,False,False,718.0,361.0,359.0,57910_001164
536197,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H97,711,15,401,19,None,False,False,719.0,411.0,309.0,57910_001164
536198,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V68,711,19,377,20,None,False,False,721.0,387.0,333.0,57910_001164
536199,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H59,736,21,299,24,None,False,False,746.0,311.0,409.0,57910_001164
536200,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H55,806,18,458,20,None,False,False,815.0,468.0,252.0,57910_001164
536201,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H20,808,19,384,22,None,False,False,818.0,395.0,325.0,57910_001164
536202,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,V11,893,20,475,21,None,False,False,903.0,485.0,235.0,57910_001164
536203,57910_001164_Sideline_271,57910,1164,Sideline,57910_001164_Sideline.mp4,271,H36,934,23,326,22,None,False,False,946.0,337.0,383.0,57910_001164
536204,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H58,392,23,268,20,None,False,False,404.0,278.0,442.0,57910_001164
536205,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V46,411,20,290,17,None,False,False,421.0,298.0,422.0,57910_001164
536206,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H95,447,22,372,20,None,False,False,458.0,382.0,338.0,57910_001164
536207,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V60,463,26,362,24,None,False,False,476.0,374.0,346.0,57910_001164
536208,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V19,592,18,211,24,None,False,False,601.0,223.0,497.0,57910_001164
536209,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V77,627,22,429,22,None,False,False,638.0,440.0,280.0,57910_001164
536210,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V66,637,19,326,9,None,False,False,647.0,330.0,390.0,57910_001164
536211,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V83,648,10,365,16,None,False,False,653.0,373.0,347.0,57910_001164
536212,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H33,679,22,240,24,None,False,False,690.0,252.0,468.0,57910_001164
536213,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H98,680,12,350,8,None,False,False,686.0,354.0,366.0,57910_001164
536214,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V71,705,21,448,20,None,False,False,715.0,458.0,262.0,57910_001164
536215,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H32,710,19,347,25,None,False,False,720.0,359.0,361.0,57910_001164
536216,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H97,712,15,401,19,None,False,False,720.0,411.0,309.0,57910_001164
536217,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V68,713,19,379,20,None,False,False,723.0,389.0,331.0,57910_001164
536218,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H59,737,22,298,23,None,False,False,748.0,310.0,410.0,57910_001164
536219,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H55,808,19,459,19,None,False,False,818.0,469.0,251.0,57910_001164
536220,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H20,808,20,383,22,None,False,False,818.0,394.0,326.0,57910_001164
536221,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,V11,895,22,475,22,None,False,False,906.0,486.0,234.0,57910_001164
536222,57910_001164_Sideline_272,57910,1164,Sideline,57910_001164_Sideline.mp4,272,H36,935,23,325,23,None,False,False,947.0,337.0,383.0,57910_001164
536223,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H58,389,24,267,19,None,False,False,401.0,277.0,443.0,57910_001164
536224,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V46,411,19,288,19,None,False,False,421.0,298.0,422.0,57910_001164
536225,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H95,444,22,372,20,None,False,False,455.0,382.0,338.0,57910_001164
536226,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V60,462,26,361,24,None,False,False,475.0,373.0,347.0,57910_001164
536227,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V19,589,18,210,24,None,False,False,598.0,222.0,498.0,57910_001164
536228,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V77,627,22,429,21,None,False,False,638.0,439.0,281.0,57910_001164
536229,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V66,635,21,326,9,None,False,False,645.0,330.0,390.0,57910_001164
536230,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V83,649,10,365,16,None,False,False,654.0,373.0,347.0,57910_001164
536231,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H33,680,22,238,25,None,False,False,691.0,250.0,470.0,57910_001164
536232,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H98,681,12,350,8,None,False,False,687.0,354.0,366.0,57910_001164
536233,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V71,705,21,448,20,None,False,False,715.0,458.0,262.0,57910_001164
536234,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H32,711,19,344,24,None,False,False,721.0,356.0,364.0,57910_001164
536235,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H97,712,15,402,19,None,False,False,720.0,412.0,308.0,57910_001164
536236,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V68,714,19,380,20,None,False,False,724.0,390.0,330.0,57910_001164
536237,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H59,738,22,297,23,None,False,False,749.0,309.0,411.0,57910_001164
536238,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H20,809,20,381,22,None,False,False,819.0,392.0,328.0,57910_001164
536239,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H55,809,20,458,20,None,False,False,819.0,468.0,252.0,57910_001164
536240,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,V11,899,21,476,22,None,False,False,909.0,487.0,233.0,57910_001164
536241,57910_001164_Sideline_273,57910,1164,Sideline,57910_001164_Sideline.mp4,273,H36,935,24,324,23,None,False,False,947.0,336.0,384.0,57910_001164
536242,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H58,386,25,266,20,None,False,False,398.0,276.0,444.0,57910_001164
536243,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,V46,409,20,287,17,None,False,False,419.0,295.0,425.0,57910_001164
536244,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H95,443,22,372,21,None,False,False,454.0,382.0,338.0,57910_001164
536245,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,V60,459,26,361,24,None,False,False,472.0,373.0,347.0,57910_001164
536246,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,V19,587,18,209,24,None,False,False,596.0,221.0,499.0,57910_001164
536247,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,V77,626,22,428,22,None,False,False,637.0,439.0,281.0,57910_001164
536248,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,V66,634,21,325,11,None,False,False,644.0,331.0,389.0,57910_001164
536249,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H33,680,22,238,25,None,False,False,691.0,250.0,470.0,57910_001164
536250,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H98,681,12,350,6,None,False,False,687.0,353.0,367.0,57910_001164
536251,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,V71,704,21,448,20,None,False,False,714.0,458.0,262.0,57910_001164
536252,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H97,712,15,402,19,None,False,False,720.0,412.0,308.0,57910_001164
536253,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H32,712,21,341,25,None,False,False,722.0,353.0,367.0,57910_001164
536254,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,V68,713,20,380,20,None,False,False,723.0,390.0,330.0,57910_001164
536255,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H59,740,22,297,23,None,False,False,751.0,309.0,411.0,57910_001164
536256,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H20,809,20,379,23,None,False,False,819.0,391.0,329.0,57910_001164
536257,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H55,811,19,458,20,None,False,False,821.0,468.0,252.0,57910_001164
536258,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,V11,900,23,477,22,None,False,False,912.0,488.0,232.0,57910_001164
536259,57910_001164_Sideline_274,57910,1164,Sideline,57910_001164_Sideline.mp4,274,H36,935,25,323,23,None,False,False,947.0,335.0,385.0,57910_001164
536260,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,H58,384,25,264,20,None,False,False,396.0,274.0,446.0,57910_001164
536261,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,V46,409,20,284,19,None,False,False,419.0,294.0,426.0,57910_001164
536262,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,H95,440,23,372,21,None,False,False,452.0,382.0,338.0,57910_001164
536263,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,V60,456,26,360,25,None,False,False,469.0,372.0,348.0,57910_001164
536264,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,V19,584,19,208,28,None,False,False,594.0,222.0,498.0,57910_001164
536265,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,V77,626,22,427,23,None,False,False,637.0,439.0,281.0,57910_001164
536266,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,V66,632,24,325,10,None,False,False,644.0,330.0,390.0,57910_001164
536267,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,H33,680,23,236,25,None,False,False,692.0,248.0,472.0,57910_001164
536268,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,H98,681,12,349,6,None,False,False,687.0,352.0,368.0,57910_001164
536269,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,V71,703,22,448,20,None,False,False,714.0,458.0,262.0,57910_001164
536270,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,H97,712,15,402,19,None,False,False,720.0,412.0,308.0,57910_001164
536271,57910_001164_Sideline_275,57910,1164,Sideline,57910_001164_Sideline.mp4,275,V68,713,20,380,20,None,False,False,723.0,390.0,330.0,57910_001164
